product_id,product_name,brand_name,category_name,size_value,size_unit,price,currency,retailer_name,product_clean,brand_clean,category_clean,reason_unmatched
PRD5070afed,Mars Made Rosemary Conditioner Bar,Mars Made,Conditioner Bar,,,22.26,GBP,snapklik.com,mars made rosemary conditioner bar,mars made,conditioner bar,No match >= threshold
PRD1c83caf9,Earth Rhythm Shampoo & Conditioner Bar Combo Murumuru Butter Shampoo Bar & Argon Oil Conditioner Bar for Curly & Wavy Hair 100% Biodegradable Plastic,Earth Rhythm,Conditioner Bar,,,11.38,GBP,silkrute,earth rhythm shampoo conditioner bar combo murumuru butter shampoo bar argon oil conditioner bar for curly wavy hair 100 biodegradable plastic,earth rhythm,conditioner bar,No match >= threshold
PRD4f5785fa,Viori Hidden Waterfall Conditioner Bar,Viori Hidden,Conditioner Bar,,,13.36,GBP,holistic skin and tonics,viori hidden waterfall conditioner bar,viori hidden,conditioner bar,No match >= threshold
PRDe587ea8a,KinKind Make Me Shine Conditioner Bar,KinKind Make,Conditioner Bar,,,8.45,GBP,kinkind,kinkind make me shine conditioner bar,kinkind make,conditioner bar,No match >= threshold
PRD531eecf5,KinKind Give Me Strength Conditioner Bar,KinKind Give,Conditioner Bar,,,7.5,GBP,amazon.co.uk - amazon.co.uk-seller,kinkind give me strength conditioner bar,kinkind give,conditioner bar,No match >= threshold
PRD1c1228d1,KinKind Give Me More Deep Conditioner Bar,KinKind Give,Conditioner Bar,,,8.95,GBP,amazon.co.uk - amazon.co.uk-seller,kinkind give me more deep conditioner bar,kinkind give,conditioner bar,No match >= threshold
PRDaf7829d1,Hair Bars Duo,Hair Bars,Conditioner Bar,,,37.31,GBP,hairlust,hair bars duo,hair bars,conditioner bar,No match >= threshold
PRDb4008766,Abhati Suisse Anamudi Conditioner Bar,Abhati Suisse,Conditioner Bar,60.0,g,17.74,GBP,beautytheshop,abhati suisse anamudi conditioner bar,abhati suisse,conditioner bar,No match >= threshold
PRDb0e88536,Wideye Rehydrating Conditioner Bar,Wideye Rehydrating,Conditioner Bar,,,7.95,GBP,wideye.co.uk,wideye rehydrating conditioner bar,wideye rehydrating,conditioner bar,No match >= threshold
PRD367ac715,Nope. Unisex Argan Roots Conditioner Bar,Nope. Unisex,Conditioner Bar,,,13.5,GBP,superdrug.com,nope unisex argan roots conditioner bar,nope unisex,conditioner bar,No match >= threshold
PRD3c74a68f,Lavender and Rosemary Conditioner Bar,Lavender,Conditioner Bar,,,5.98,GBP,clearstone,lavender and rosemary conditioner bar,lavender,conditioner bar,No match >= threshold
PRDa6d024a6,"Lavender and Lime , Solid Conditioner, Zero Waste, Hair conditioner, Self Care, Eco, Vegan Products, Plastic Free, long lasting Travel bar",Lavender,Conditioner Bar,5.0,g,1.5,GBP,the natural spa cosmetics,lavender and lime solid conditioner zero waste hair conditioner self care eco vegan products plastic free long lasting travel bar,lavender,conditioner bar,No match >= threshold
PRDf95351b6,Wideye Hair Fuel Conditioner Bar,Wideye Hair,Conditioner Bar,,,7.95,GBP,wideye.co.uk,wideye hair fuel conditioner bar,wideye hair,conditioner bar,No match >= threshold
PRD05104ad3,"KinKind Shampoo and Conditioner Bars for Damaged, Frizzy & Curly Hair",KinKind Shampoo,Conditioner Bar,,,22.5,GBP,kinkind,kinkind shampoo and conditioner bars for damaged frizzy curly hair,kinkind shampoo,conditioner bar,No match >= threshold
PRDb08c9341,Yorkshire Goddess Conditioner Bar,Yorkshire Goddess,Conditioner Bar,,,6.5,GBP,sheffield skincare company,yorkshire goddess conditioner bar,yorkshire goddess,conditioner bar,No match >= threshold
PRDb5b5c690,Folk Soap Conditioner Bar,Folk Soap,Conditioner Bar,,,9.0,GBP,folk soap,folk soap conditioner bar,folk soap,conditioner bar,No match >= threshold
PRDd4987f16,Folk Soap Solid Conditioner Bar,Folk Soap,Conditioner Bar,,,8.0,GBP,folk soap,folk soap solid conditioner bar,folk soap,conditioner bar,No match >= threshold
PRDcd1840e0,Friendly Soap Conditioner Bar Fragrance Free,Friendly Soap,Conditioner Bar,,,8.99,GBP,friendly soap,friendly soap conditioner bar fragrance free,friendly soap,conditioner bar,No match >= threshold
PRD24f16863,Friendly Soap Conditioner Bar Peppermint & Eucalyptus,Friendly Soap,Conditioner Bar,,,8.99,GBP,regn,friendly soap conditioner bar peppermint eucalyptus,friendly soap,conditioner bar,No match >= threshold
PRDa1991032,Friendly Soap Conditioner Bar - Fragrance-free,Friendly Soap,Conditioner Bar,90.0,g,33.22,GBP,ebay - gudz_uk,friendly soap conditioner bar fragrance free,friendly soap,conditioner bar,No match >= threshold
PRD28257c33,Friendly Soap Conditioner Bar - Lavender & Tea Tree,Friendly Soap,Conditioner Bar,90.0,g,33.22,GBP,ebay - gudz_uk,friendly soap conditioner bar lavender tea tree,friendly soap,conditioner bar,No match >= threshold
PRD99303b82,Conditioner Bar - - Lavender & Geranium | Friendly Soap,Friendly Soap,Conditioner Bar,12.0,pack,91.7,GBP,friendly soap,conditioner bar lavender geranium friendly soap,friendly soap,conditioner bar,No match >= threshold
PRD8e54123b,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,Friendly Soap,Conditioner Bar,12.0,pack,91.7,GBP,friendly soap,conditioner bar peppermint eucalyptus friendly soap,friendly soap,conditioner bar,No match >= threshold
PRD97a6104c,Faith in Nature Dragon Fruit Shampoo Bar,Faith in Nature,Conditioner Bar,,,7.0,GBP,holland & barrett,faith in nature dragon fruit shampoo bar,faith in nature,conditioner bar,No match >= threshold
PRDc3d06dd4,Kitsch Rosemary & Biotin Solid Conditioner,Kitsch,Conditioner Bar,,,12.0,GBP,next,kitsch rosemary biotin solid conditioner,kitsch,conditioner bar,No match >= threshold
PRD5b6320ff,Kitsch Shea Butter Hydrating Conditioner Bar,Kitsch,Conditioner Bar,,,8.9,GBP,ebay,kitsch shea butter hydrating conditioner bar,kitsch,conditioner bar,No match >= threshold
PRDf57f1fc4,Kitsch Strengthening Hair Conditioner Bar with Rice Water Protein | Made in US | Eco-Friendly Cleansing and Moisturizing,Kitsch,Conditioner Bar,,,21.01,GBP,onbuy.com,kitsch strengthening hair conditioner bar with rice water protein made in us eco friendly cleansing and moisturizing,kitsch,conditioner bar,No match >= threshold
PRD106fffc7,e.l.f. SKIN Holy Hydration! Triple Bounce Serum,,Face Serum,,,12.99,GBP,superdrug.com,e l f skin holy hydration triple bounce serum,none,face serum,No match >= threshold
PRD32fe73d4,5 In 1 Hyaluronic Acid Face Serum (),,Face Serum,2.0,pcs,3.5,GBP,amazon.co.uk - amazon.co.uk-seller,5 in 1 hyaluronic acid face serum ,none,face serum,No match >= threshold
PRD16ccacb6,"20% Vitamin C Serum, Korean Serum with Hyaluronic Acid, Anti Aging Face Serums For Wrinkles & Fine Lines, Moisturizing Dark Spot Remover for Face",,Face Serum,,,7.99,GBP,amazon.co.uk - amazon.co.uk-seller,20 vitamin c serum korean serum with hyaluronic acid anti aging face serums for wrinkles fine lines moisturizing dark spot remover for face,none,face serum,No match >= threshold
PRD8d052b05,transparent lab Gentle Rejuvenation Serum,,Face Serum,,,12.6,GBP,amazon.co.uk - amazon.co.uk-seller,transparent lab gentle rejuvenation serum,none,face serum,No match >= threshold
PRD193920ab,e.l.f. Hydrating Serum,,Face Serum,,,13.0,GBP,e.l.f. uk,e l f hydrating serum,none,face serum,No match >= threshold
PRD015cf732,öka Clear Complexion Gel Serum Acne-Prone Skin,,Face Serum,,,13.0,GBP,amazon.co.uk - amazon.co.uk-seller, ka clear complexion gel serum acne prone skin,none,face serum,No match >= threshold
PRDab5f0752,iS Clinical Pro-Heal Serum Advance+,,Face Serum,,,92.06,GBP,skinmedix,is clinical pro heal serum advance ,none,face serum,No match >= threshold
PRDf86971cb,1%bakuchiol,,Face Serum,30.0,ml,18.0,GBP,indē wild uk,1 bakuchiol,none,face serum,No match >= threshold
PRD3175785b,b Bold Face Serum,,Face Serum,,,11.01,GBP,b·bold,b bold face serum,none,face serum,No match >= threshold
PRDf55f26f8,15% Vitamin C Complex,,Face Serum,,,36.0,GBP,indē wild uk,15 vitamin c complex,none,face serum,No match >= threshold
PRD1cf0d660,"Japan Skincare Serum Ampoule, Che rry Blo ssom renewal Serum for Face, Anti Aging Face Serum with Hyaluronic Acid & Niacinamide, Plumping",,Face Serum,30.0,pcs,9.99,GBP,amazon.co.uk - amazon.co.uk-seller,japan skincare serum ampoule che rry blo ssom renewal serum for face anti aging face serum with hyaluronic acid niacinamide plumping,none,face serum,No match >= threshold
PRD5e7549a2,revuele Comforting Face Serum,,Face Serum,,,4.73,GBP,makeup.uk,revuele comforting face serum,none,face serum,No match >= threshold
PRD736548b6,"20% Vitamin C Serum, Korean Skin Care Serum with Hyaluronic Acid, Anti-aging Face Serum for Dry and Dull Skin, Reduce Wrinkles & Fine Lines, Fast",,Face Serum,,,7.19,GBP,amazon.co.uk - amazon.co.uk-seller,20 vitamin c serum korean skin care serum with hyaluronic acid anti aging face serum for dry and dull skin reduce wrinkles fine lines fast,none,face serum,No match >= threshold
PRDcbe1f570,e.l.f. Holy Hydration! Thirst Burst Drops,,Face Serum,,,13.0,GBP,e.l.f. uk,e l f holy hydration thirst burst drops,none,face serum,No match >= threshold
PRDc3be8ff7,grüum Youth Restoring Skin Gel Serum Face Glow Anti aging Vitamin C Serum for Women with Hyaluronic Acid,,Face Serum,30.0,ml,13.0,GBP,amazon.co.uk - amazon.co.uk-seller,gr um youth restoring skin gel serum face glow anti aging vitamin c serum for women with hyaluronic acid,none,face serum,No match >= threshold
PRD1ba78b0f,Warda Skin Hydration Boost Gel Serum,Warda Skin,Face Serum,,,19.99,GBP,superdrug.com,warda skin hydration boost gel serum,warda skin,face serum,No match >= threshold
PRD0dd83dae,Organic Renew Facial Serum,Organic Renew,Face Serum,,,14.85,GBP,kuumba made,organic renew facial serum,organic renew,face serum,No match >= threshold
PRD6500d4ff,Grown Alchemist Age-Repair Serum,Grown Alchemist,Face Serum,,,33.5,GBP,ebay - aquamarine3d,grown alchemist age repair serum,grown alchemist,face serum,No match >= threshold
PRDb9a2d8b5,La Rosée Plumping Face Serum,La Rosée,Face Serum,30.0,ml,18.3,GBP,cocooncenter.co.uk,la ros e plumping face serum,la ros e,face serum,No match >= threshold
PRDf67e5dce,Mancave Hyaluronic Face Serum,Mancave Hyaluronic,Face Serum,50.0,ml,12.5,GBP,holland & barrett,mancave hyaluronic face serum,mancave hyaluronic,face serum,No match >= threshold
PRDef5fef33,Jeanne Piaubert Anti-Ageing Serum,Jeanne Piaubert,Face Serum,,,59.3,GBP,perfumes club uk,jeanne piaubert anti ageing serum,jeanne piaubert,face serum,No match >= threshold
PRD78560333,Art Naturals Hyaluronic Acid Serum,Art Naturals,Face Serum,,,8.41,GBP,iherb,art naturals hyaluronic acid serum,art naturals,face serum,No match >= threshold
PRD47c8266f,RANAVAT Brightening Saffron Serum,RANAVAT Brightening,Face Serum,,,35.0,GBP,space nk,ranavat brightening saffron serum,ranavat brightening,face serum,No match >= threshold
PRD58f7428b,Nine Less B-Boost Korean Skincare Serum,Nine Less,Face Serum,,,11.66,GBP,justmylook,nine less b boost korean skincare serum,nine less,face serum,No match >= threshold
PRDbca4b95b,Cell Rejuvenating Power Serum,Cell Rejuvenating,Face Serum,,,195.0,GBP,victoria beckham beauty,cell rejuvenating power serum,cell rejuvenating,face serum,No match >= threshold
PRDd339a2c5,VT PDRN Essence 100,VT PDRN,Face Serum,,,22.0,GBP,amazon.co.uk - amazon.co.uk-seller,vt pdrn essence 100,vt pdrn,face serum,No match >= threshold
PRD85c315e8,Boost Lab 2D-Hyaluronic Hydro Boost Serum,Boost Lab,Face Serum,,,10.28,GBP,boost lab,boost lab 2d hyaluronic hydro boost serum,boost lab,face serum,No match >= threshold
PRDa3135b83,Boost Lab Brightening Serum,Boost Lab,Face Serum,,,10.28,GBP,boost lab,boost lab brightening serum,boost lab,face serum,No match >= threshold
PRD087bba94,Glow Recipe Avocado Ceramide Recovery Serum,Glow Recipe,Face Serum,,,41.0,GBP,cult beauty,glow recipe avocado ceramide recovery serum,glow recipe,face serum,No match >= threshold
PRDf8e52f94,Nature's Journey Hydrating Face Serum,Nature's Journey,Face Serum,,,10.0,GBP,beauty and the benefit,nature s journey hydrating face serum,nature s journey,face serum,No match >= threshold
PRDf6fe0f22,Rhug Wild Beauty Active Treatment Serum With Hyaluronic Acid,Rhug Wild,Face Serum,,,130.0,GBP,rhug wild beauty,rhug wild beauty active treatment serum with hyaluronic acid,rhug wild,face serum,No match >= threshold
PRD97fa8395,Muji Fermented Booster Serum Travel Size,Muji Fermented,Face Serum,50.0,ml,24.95,GBP,muji,muji fermented booster serum travel size,muji fermented,face serum,No match >= threshold
PRDccda25b5,Nineless A-Control 10% Azelaic Acid Serum,Nineless A-Control,Face Serum,,,11.66,GBP,justmylook,nineless a control 10 azelaic acid serum,nineless a control,face serum,No match >= threshold
PRDcc0c35a3,SkinCeuticals A.G.E. Interrupter Ultra Serum,SkinCeuticals A.G.E.,Face Serum,,,120.0,GBP,skinstation,skinceuticals a g e interrupter ultra serum,skinceuticals a g e ,face serum,No match >= threshold
PRD991441ba,BEAUTYPRO HYALURONIC ACID Hydrating Serum,BEAUTYPRO HYALURONIC,Face Serum,,,10.0,GBP,next,beautypro hyaluronic acid hydrating serum,beautypro hyaluronic,face serum,No match >= threshold
PRD1202e996,Monday Muse The Juice Daily Serum,Monday Muse,Face Serum,,,39.95,GBP,monday muse,monday muse the juice daily serum,monday muse,face serum,No match >= threshold
PRD41cd125b,Debenhams Hydrating Hyaluronic Serum,Debenhams Hydrating,Face Serum,,,29.0,GBP,ella & jo uk,debenhams hydrating hyaluronic serum,debenhams hydrating,face serum,No match >= threshold
PRDe8f610d1,Melvita Argan Bio Active Expert Smoothing & Radiance Serum,Melvita Argan,Face Serum,,,26.43,GBP,perfumes club uk,melvita argan bio active expert smoothing radiance serum,melvita argan,face serum,No match >= threshold
PRD57335c31,BingoSpa Active Face Serum,BingoSpa Active,Face Serum,,,16.4,GBP,bingospa,bingospa active face serum,bingospa active,face serum,No match >= threshold
PRDcc1d2787,Anua Soothing Serum,Anua Soothing,Face Serum,,,22.0,GBP,cult beauty,anua soothing serum,anua soothing,face serum,No match >= threshold
PRDe74180c3,Brightening Serum,Brightening Serum,Face Serum,,,90.0,GBP,shavata singh,brightening serum,brightening serum,face serum,No match >= threshold
PRD6f5f21f8,Weleda Hyaluronic Moisture Serum Drops,Weleda Hyaluronic,Face Serum,,,10.36,GBP,holland & barrett,weleda hyaluronic moisture serum drops,weleda hyaluronic,face serum,No match >= threshold
PRDbc98515a,AA Laab Concentrated Face Serum,AA Laab,Face Serum,,,9.0,GBP,ezebra.co.uk,aa laab concentrated face serum,aa laab,face serum,No match >= threshold
PRD0ec42841,Pestle and Mortar 2 Phase Serum,Pestle,Face Serum,,,74.0,GBP,amazon.co.uk - amazon.co.uk-seller,pestle and mortar 2 phase serum,pestle,face serum,No match >= threshold
PRD591b82f4,Bio Balance Super Serum,Bio Balance,Face Serum,,,14.59,GBP,amazon.co.uk - amazon.co.uk-seller,bio balance super serum,bio balance,face serum,No match >= threshold
PRD310ca00b,Barber Pro Hydrating Face Serum,Barber Pro,Face Serum,,,10.0,GBP,barberpro.com,barber pro hydrating face serum,barber pro,face serum,No match >= threshold
PRDc34acd14,Ac+R Youthful Glow Serum Concentrate,Ac+R Youthful,Face Serum,,,52.0,GBP,cult beauty,ac r youthful glow serum concentrate,ac r youthful,face serum,No match >= threshold
PRDdda5fe40,Arencia Holy Hyssop Serum 12,Arencia Holy,Face Serum,,,25.48,GBP,amazon.co.uk - amazon.co.uk-seller,arencia holy hyssop serum 12,arencia holy,face serum,No match >= threshold
PRDd65f77fd,Niacinamide Serum,Niacinamide Serum,Face Serum,30.0,ml,10.0,GBP,tangerins.com,niacinamide serum,niacinamide serum,face serum,No match >= threshold
PRD605b9aa4,Skin Food Glow Serum Drops,Skin Food,Face Serum,30.0,ml,12.95,GBP,weleda,skin food glow serum drops,skin food,face serum,No match >= threshold
PRDadf1d9bd,Cult51 Immediate Effects Serum for Unisex,Cult51 Immediate,Face Serum,1.05,oz,81.97,GBP,amazon.co.uk,cult51 immediate effects serum for unisex,cult51 immediate,face serum,No match >= threshold
PRD61f260f0,"Facial Serum 10% Hyaluronic Acidanti-Wrinkle,Antipigmentation Face Serum For Men & Women Repairing Fine Lines, Wrinkles And Dryness Of The Skin",Facial Serum,Face Serum,,,5.99,GBP,amazon.co.uk - amazon.co.uk-seller,facial serum 10 hyaluronic acidanti wrinkle antipigmentation face serum for men women repairing fine lines wrinkles and dryness of the skin,facial serum,face serum,No match >= threshold
PRDad7785eb,Skin Design London Retexturising Serum,Skin Design,Face Serum,30.0,ml,150.0,GBP,skin design london,skin design london retexturising serum,skin design,face serum,No match >= threshold
PRDf0e016fd,Mallows Beauty Hyaluronic Acid Serum,Mallows Beauty,Face Serum,,,7.67,GBP,justmylook,mallows beauty hyaluronic acid serum,mallows beauty,face serum,No match >= threshold
PRDca2d45b1,Plantifique Face Serum,Plantifique Face,Face Serum,,,19.95,GBP,amazon.co.uk - amazon.co.uk-seller,plantifique face serum,plantifique face,face serum,No match >= threshold
PRDc1cfd765,"Liquid Solution,Boto-x Face Serum,Boto-x Stock Solution Facial Serum for Anti Aging,Hydrating Liquid Facial,Smooth FIne Lines & Anti Wrinkle,Essence","Liquid Solution,Boto-x",Face Serum,,,4.99,GBP,amazon.co.uk - amazon.co.uk-seller,liquid solution boto x face serum boto x stock solution facial serum for anti aging hydrating liquid facial smooth fine lines anti wrinkle essence,liquid solution boto x,face serum,No match >= threshold
PRD2d08c996,"Pro-Aging Super Serum,2024 New Purple Pro Aging Super Serum,Hyaluronic Acid and Collagen Face Serum,Collagen Peptide Anti Wrinkle Serum,Pro Anti-Aging",Pro-Aging Super,Face Serum,,,17.52,GBP,amazon.co.uk - amazon.co.uk-seller,pro aging super serum 2024 new purple pro aging super serum hyaluronic acid and collagen face serum collagen peptide anti wrinkle serum pro anti aging,pro aging super,face serum,No match >= threshold
PRD2b7cfdfa,"Vitamin C Serum For Face, 20% Vitamin C Serum With Hyaluronic Acid For Collagen Boost, Anti-Wrinkle,Anti-Aging,Dark Circle,Sun Damage,Brighten Hydrate",Vitamin C,Face Serum,,,6.99,GBP,amazon.co.uk - amazon.co.uk-seller,vitamin c serum for face 20 vitamin c serum with hyaluronic acid for collagen boost anti wrinkle anti aging dark circle sun damage brighten hydrate,vitamin c,face serum,No match >= threshold
PRD010b324c,Eveline Cosmetics Serum Shot,Eveline Cosmetics,Face Serum,,,7.49,GBP,planteco,eveline cosmetics serum shot,eveline cosmetics,face serum,No match >= threshold
PRD942b49b3,"PDRN Pink Peptide Serum With SPF30–Korean Skincare for Wrinkles&Hydration,Niacinamide Face Serum,Dark Spot Corrector&Barrier Repair,Hyperpigmentation",PDRN Pink,Face Serum,,,9.39,GBP,amazon.co.uk - amazon.co.uk-seller,pdrn pink peptide serum with spf30 korean skincare for wrinkles hydration niacinamide face serum dark spot corrector barrier repair hyperpigmentation,pdrn pink,face serum,No match >= threshold
PRD3ea36cb3,"PDRN Pink Peptide Serum- Korean Skincare PDRN Serum,Dark Spot Remover,Niacinamide Face Serum for Dark Spots & Barrier Repair,Hydrating,Moisturizing",PDRN Pink,Face Serum,,,8.99,GBP,amazon.co.uk - amazon.co.uk-seller,pdrn pink peptide serum korean skincare pdrn serum dark spot remover niacinamide face serum for dark spots barrier repair hydrating moisturizing,pdrn pink,face serum,No match >= threshold
PRD0e64479a,Kate Somerville Mega-A Skin Transforming Serum,Kate Somerville,Face Serum,,,74.0,GBP,kate somerville uk,kate somerville mega a skin transforming serum,kate somerville,face serum,No match >= threshold
PRD377eb152,Restorative Blossom Facial Serum,Restorative Blossom,Face Serum,,,31.99,GBP,yanga natural,restorative blossom facial serum,restorative blossom,face serum,No match >= threshold
PRD748bbbbc,Trilogy Vitamin C+ Super Serum,Trilogy Vitamin,Face Serum,,,36.2,GBP,holland & barrett,trilogy vitamin c super serum,trilogy vitamin,face serum,No match >= threshold
PRD04effb8f,Give Me Unisex Niacinamide Face Serum,Give Me,Face Serum,,,5.99,GBP,give me cosmetics uk,give me unisex niacinamide face serum,give me,face serum,No match >= threshold
PRDdf2e3612,Comfort Zone Sublime Skin Intensive Serum,Comfort Zone,Face Serum,30.0,ml,59.71,GBP,amazon.co.uk - amazon.co.uk-seller,comfort zone sublime skin intensive serum,comfort zone,face serum,No match >= threshold
PRDf2ddeefc,Saving Face Serum Solid Face Serum,Saving Face,Face Serum,,,13.99,GBP,amazon.co.uk - amazon.co.uk-seller,saving face serum solid face serum,saving face,face serum,No match >= threshold
PRD80869a1b,Emma Lewisham Skin Reset Face Serum,Emma Lewisham,Face Serum,,,30.07,GBP,ebay - pandorasboxuk2017,emma lewisham skin reset face serum,emma lewisham,face serum,No match >= threshold
PRD846d05b7,Augustinus Bader The Serum Vegan Face Serum,Augustinus Bader,Face Serum,,,290.0,GBP,john lewis & partners,augustinus bader the serum vegan face serum,augustinus bader,face serum,No match >= threshold
PRD4d3a52fb,Face Junkie Super Hydrating Serum,Face Junkie,Face Serum,,,20.0,GBP,face junkie,face junkie super hydrating serum,face junkie,face serum,No match >= threshold
PRDeffce7b9,Celimax Pore + Dark Spot Brightening Serum,Celimax Pore,Face Serum,,,20.99,GBP,superdrug.com,celimax pore dark spot brightening serum,celimax pore,face serum,No match >= threshold
PRD246da7cf,Avant Eight Hour Retexturing & Anti-Oxidising Hyaluronic Facial Serum,Avant Eight,Face Serum,,,53.0,GBP,lookfantastic,avant eight hour retexturing anti oxidising hyaluronic facial serum,avant eight,face serum,No match >= threshold
PRD6401161d,Shiseido Bio-Performance Skin Filler Serum,Shiseido Bio-Performance,Face Serum,,,265.0,GBP,boots.com,shiseido bio performance skin filler serum,shiseido bio performance,face serum,No match >= threshold
PRD262fb52b,Beautypie Niacinamide Serum,Beautypie Niacinamide,Face Serum,,,25.0,GBP,beauty pie,beautypie niacinamide serum,beautypie niacinamide,face serum,No match >= threshold
PRDcd653116,Face Serum Wakame,Face Serum,Face Serum,20.0,ml,41.74,GBP,formula h skincare,face serum wakame,face serum,face serum,No match >= threshold
PRD865ee384,Lumene Nordic Sensitive Weightless Serum,Lumene Nordic,Face Serum,,,25.2,GBP,john lewis & partners,lumene nordic sensitive weightless serum,lumene nordic,face serum,No match >= threshold
PRD73e83d02,"DR RASHEL Vitamin C Face Serum, Brightening & Anti-aging Facial Serum, Vitamin C Serum for Face with Hyaluronic Acid, Organic Vitamin C Serum for Face",DR RASHEL,Face Serum,,,7.49,GBP,amazon.co.uk - amazon.co.uk-seller,dr rashel vitamin c face serum brightening anti aging facial serum vitamin c serum for face with hyaluronic acid organic vitamin c serum for face,dr rashel,face serum,No match >= threshold
PRDb87918cf,No7 Radiance 15% Vitamin C Serum,No7 Radiance,Face Serum,25.0,ml,16.16,GBP,amazon.co.uk - amazon.co.uk-seller,no7 radiance 15 vitamin c serum,no7 radiance,face serum,No match >= threshold
PRDf2b24498,Nunaïa Nourishing Radiance Serum,Nunaïa Nourishing,Face Serum,,,67.15,GBP,cloud 10 beauty,nuna a nourishing radiance serum,nuna a nourishing,face serum,No match >= threshold
PRD3af3b876,Guinot Longue Vie Anti Ageing Serum,Guinot Longue,Face Serum,,,121.0,GBP,beauty secrets,guinot longue vie anti ageing serum,guinot longue,face serum,No match >= threshold
PRD36b13e4b,Ursa Major Mountain Glow Golden Serum,Ursa Major,Face Serum,,,79.49,GBP,healf,ursa major mountain glow golden serum,ursa major,face serum,No match >= threshold
PRD8363fb23,Vata Face Serum,Vata Face,Face Serum,,,39.0,GBP,herveda,vata face serum,vata face,face serum,No match >= threshold
PRDf615961c,Medik8 Crystal Retinal 10,Medik8 Crystal,Face Serum,,,89.0,GBP,harrods,medik8 crystal retinal 10,medik8 crystal,face serum,No match >= threshold
PRDc7327e1f,Apothecary Revive Daily Replenishing Serum,Apothecary Revive,Face Serum,30.0,ml,22.5,GBP,m&s,apothecary revive daily replenishing serum,apothecary revive,face serum,No match >= threshold
PRDaabcef3d,Super Facialist Hexapeptide 9 Anti-Ageing Advanced Extra Firming Serum,Super Facialist,Face Serum,,,20.29,GBP,cosmetify,super facialist hexapeptide 9 anti ageing advanced extra firming serum,super facialist,face serum,No match >= threshold
PRD6164d64d,Caia Cosmetics Beauty Shot Face Serum,Caia Cosmetics,Face Serum,,,25.0,GBP,caia cosmetics uk,caia cosmetics beauty shot face serum,caia cosmetics,face serum,No match >= threshold
PRD2e2e40ea,"L'Oréal Paris Plump and Glow Serums Bundle with 1.5% Hyaluronic Acid, Vitamin E and Anti-Oxidants",L'Oréal Paris,Face Serum,,,54.98,GBP,lookfantastic,l or al paris plump and glow serums bundle with 1 5 hyaluronic acid vitamin e and anti oxidants,l or al paris,face serum,No match >= threshold
PRD27bce149,Kiehl's Vital Skin-Strengthening Super Serum,Kiehl's Vital,Face Serum,,,71.0,GBP,cult beauty,kiehl s vital skin strengthening super serum,kiehl s vital,face serum,No match >= threshold
PRD8dad10bb,Geek & Gorgeous 101 HA 5 Light Serum,Geek,Face Serum,5.0,l,8.99,GBP,superdrug.com,geek gorgeous 101 ha 5 light serum,geek,face serum,No match >= threshold
PRD05f3959d,Geek & Gorgeous 101 HA 5 Rich Serum,Geek,Face Serum,,,8.99,GBP,superdrug.com,geek gorgeous 101 ha 5 rich serum,geek,face serum,No match >= threshold
PRD205e87eb,Mavala Anti-Age Pro Chronobiological Day Serum,Mavala Anti-Age,Face Serum,,,19.99,GBP,amazon.co.uk - amazon.co.uk-seller,mavala anti age pro chronobiological day serum,mavala anti age,face serum,No match >= threshold
PRDb776870e,Finca Skin Organics Calming Serum 2,Finca Skin,Face Serum,,,30.0,GBP,dont scratch,finca skin organics calming serum 2,finca skin,face serum,No match >= threshold
PRD004e547d,Murad Vita-C Brightening Serum,Murad Vita-C,Face Serum,10.0,ml,21.0,GBP,ambrose wilson,murad vita c brightening serum,murad vita c,face serum,No match >= threshold
PRDc63a1bad,Scienea Super Berry Repair And Restore Face Serum,Scienea Super,Face Serum,,,31.0,GBP,not on the high street,scienea super berry repair and restore face serum,scienea super,face serum,No match >= threshold
PRDcfdb3a78,REN Clean Skincare Evercalm Redness Relief Serum,REN Clean,Face Serum,,,32.0,GBP,ebay - health-beauty-fitnessworld,ren clean skincare evercalm redness relief serum,ren clean,face serum,No match >= threshold
PRDaa61c7c6,Clarins Double Serum,Clarins Double,Face Serum,,,65.0,GBP,clarins uk,clarins double serum,clarins double,face serum,No match >= threshold
PRD51a95166,Plant Therapy Facial Serum,Plant Therapy,Face Serum,,,12.61,GBP,plant therapy,plant therapy facial serum,plant therapy,face serum,No match >= threshold
PRDb976da70,Plant Therapy Facial Serum Trio Set,Plant Therapy,Face Serum,,,22.27,GBP,plant therapy,plant therapy facial serum trio set,plant therapy,face serum,No match >= threshold
PRDa93d26db,ACM Duolys A Retinol Serum,ACM Duolys,Face Serum,30.0,ml,28.2,GBP,cocooncenter.co.uk,acm duolys a retinol serum,acm duolys,face serum,No match >= threshold
PRD1aada3ed,Chanel Sublimage Le Serum,Chanel Sublimage,Face Serum,,,401.8,GBP,brown thomas,chanel sublimage le serum,chanel sublimage,face serum,No match >= threshold
PRD01a84474,Essential Oil Face Serum - Linda Meredith Serum Refill,Essential Oil,Face Serum,100.0,ml,144.0,GBP,linda meredith,essential oil face serum linda meredith serum refill,essential oil,face serum,No match >= threshold
PRD5e6154f6,Zoya Goes Pretty Anti-Age Serum Roll-On,Zoya Goes,Face Serum,,,13.8,GBP,ecco-verde.co.uk,zoya goes pretty anti age serum roll on,zoya goes,face serum,No match >= threshold
